participant,Image,Rule,CorrectResponse,Trialnr,TrialType,Context,accuracy,rt,AgeGroup,accuracy01
22,keyboard.png,ACTION,type,2,nonswitch,Dual,1,1386.7,Older,1
22,book.png,ACTION,read,47,switch,Dual,1,1386.7,Older,1
22,shovel.png,ACTION,dig,20,SingleNaming,SingleB,1,1395.2,Older,1
22,shovel.png,ACTION,dig,118,switch,Dual,1,1395.2,Older,1
22,glass.png,ACTION,drink,34,SingleNaming,SingleA,2,1395.2,Older,0
22,book.png,ACTION,read,127,switch,Dual,7,1403.7,Older,1
22,football.png,ACTION,kick,48,nonswitch,Dual,1,1408,Older,1
22,scissors.png,ACTION,cut,154,switch,Dual,1,1412.3,Older,1
22,pen.png,ACTION,write,9,SingleNaming,SingleB,1,1416.5,Older,1
22,needle.png,ACTION,sew,40,nonswitch,Dual,1,1416.5,Older,1
22,razor.png,ACTION,shave,67,nonswitch,Dual,1,1416.5,Older,1
22,plane.png,ACTION,fly,33,SingleNaming,SingleA,1,1442.1,Older,1
22,pool.png,ACTION,swim,98,nonswitch,Dual,1,1454.9,Older,1
22,scissors.png,ACTION,cut,131,nonswitch,Dual,1,1459.2,Older,1
22,razor.png,ACTION,shave,136,nonswitch,Dual,1,1463.5,Older,1
22,football.png,ACTION,kick,55,switch,Dual,1,1476.3,Older,1
22,book.png,ACTION,read,17,SingleNaming,SingleB,1,1480.5,Older,1
22,bed.png,ACTION,sleep,13,nonswitch,Dual,1,1489.1,Older,1
22,kettle.png,ACTION,boil,1,X,Dual,7,1497.6,Older,1
22,scissors.png,ACTION,cut,10,SingleNaming,SingleB,1,1536,Older,1
22,kettle.png,ACTION,boil,62,nonswitch,Dual,1,1548.8,Older,1
22,pen.png,ACTION,write,27,switch,Dual,1,1561.6,Older,1
22,chair.png,ACTION,sit,9,switch,Dual,1,1570.1,Older,1
22,axe.png,ACTION,chop,31,switch,Dual,1,1582.9,Older,1
22,bell.png,ACTION,ring,146,switch,Dual,1,1617.1,Older,1
22,pen.png,ACTION,write,18,nonswitch,Dual,1,1634.1,Older,1
22,needle.png,ACTION,sew,16,SingleNaming,SingleB,1,1655.5,Older,1
22,plane.png,ACTION,fly,130,switch,Dual,1,1662.1,Older,1
22,scissors.png,ACTION,cut,93,nonswitch,Dual,1,1672.5,Older,1
22,bell.png,ACTION,ring,68,nonswitch,Dual,3,1676.8,Older,0
22,dart.png,ACTION,throw,63,nonswitch,Dual,3,1681.1,Older,0
22,axe.png,ACTION,chop,56,nonswitch,Dual,1,1698.1,Older,1
22,ladder.png,ACTION,climb,79,nonswitch,Dual,1,1699.5,Older,1
22,bell.png,ACTION,ring,22,switch,Dual,1,1706.7,Older,1
22,pool.png,ACTION,swim,11,SingleNaming,SingleB,1,1762.1,Older,1
22,shovel.png,ACTION,dig,96,switch,Dual,1,1762.1,Older,1
22,kettle.png,ACTION,boil,155,nonswitch,Dual,1,1822.3,Older,1
22,glass.png,ACTION,drink,10,nonswitch,Dual,2,1838.9,Older,0
22,shovel.png,ACTION,dig,51,nonswitch,Dual,1,1851.7,Older,1
22,pipe.png,ACTION,smoke,17,nonswitch,Dual,1,1864.5,Older,1
22,kettle.png,ACTION,boil,81,X,Dual,7,1907.2,Older,1
22,needle.png,ACTION,sew,74,switch,Dual,1,1928.5,Older,1
22,glass.png,ACTION,drink,16,switch,Dual,2,2035.2,Older,0
22,shovel.png,ACTION,dig,40,SingleNaming,SingleA,1,2077.9,Older,1
22,bell.png,ACTION,ring,64,nonswitch,Dual,7,2094.9,Older,1
22,football.png,ACTION,kick,148,nonswitch,Dual,1,2248.5,Older,1
22,keyboard.png,ACTION,type,27,SingleNaming,SingleA,1,2325.3,Older,1
22,axe.png,ACTION,chop,128,nonswitch,Dual,1,2350.9,Older,1
22,pen.png,ACTION,write,143,nonswitch,Dual,1,2726.4,Older,1
22,dart.png,ACTION,throw,119,nonswitch,Dual,1,2769.1,Older,1
22,axe.png,ACTION,chop,123,switch,Dual,1,2909.9,Older,1
22,keyboard.png,ACTION,type,112,nonswitch,Dual,0,,Older,0
22,bed.png,OBJECT,bed,32,SingleNaming,SingleB,1,763.7,Older,1
22,glass.png,OBJECT,glass,23,SingleNaming,SingleB,1,793.6,Older,1
22,kettle.png,OBJECT,kettle,31,SingleNaming,SingleB,1,802.1,Older,1
22,chair.png,OBJECT,chair,37,SingleNaming,SingleB,1,827.7,Older,1
22,chair.png,OBJECT,chair,8,SingleNaming,SingleA,1,850.7,Older,1
22,football.png,OBJECT,ball,33,SingleNaming,SingleB,1,878.9,Older,1
22,bell.png,OBJECT,bell,17,SingleNaming,SingleA,1,894.6,Older,1
22,ladder.png,OBJECT,ladder,30,SingleNaming,SingleB,1,900.3,Older,1
22,football.png,OBJECT,ball,5,nonswitch,Dual,1,937.1,Older,1
22,needle.png,OBJECT,needle,27,SingleNaming,SingleB,1,964.3,Older,1
22,scissors.png,OBJECT,scissors,18,SingleNaming,SingleA,1,981.3,Older,1
22,scissors.png,OBJECT,scissors,24,SingleNaming,SingleB,1,994.1,Older,1
22,car.png,OBJECT,car,3,switch,Dual,1,998.4,Older,1
22,axe.png,OBJECT,axe,25,SingleNaming,SingleB,1,1002.7,Older,1
22,bed.png,OBJECT,bed,7,SingleNaming,SingleA,1,1019.7,Older,1
22,plane.png,OBJECT,plane,26,SingleNaming,SingleB,1,1019.7,Older,1
22,car.png,OBJECT,car,22,SingleNaming,SingleB,1,1032.5,Older,1
22,razor.png,OBJECT,razor,16,SingleNaming,SingleA,1,1045.3,Older,1
22,pool.png,OBJECT,pool,35,SingleNaming,SingleB,1,1047.1,Older,1
22,book.png,OBJECT,book,5,SingleNaming,SingleA,1,1050.3,Older,1
22,shovel.png,OBJECT,shovel,29,SingleNaming,SingleB,1,1053.9,Older,1
22,axe.png,OBJECT,axe,11,SingleNaming,SingleA,1,1066.7,Older,1
22,ladder.png,OBJECT,ladder,19,SingleNaming,SingleA,1,1066.7,Older,1
22,chair.png,OBJECT,chair,19,switch,Dual,1,1075.5,Older,1
22,car.png,OBJECT,car,10,SingleNaming,SingleA,1,1079.5,Older,1
22,glass.png,OBJECT,glass,14,SingleNaming,SingleA,1,1079.5,Older,1
22,kettle.png,OBJECT,kettle,160,switch,Dual,1,1081.7,Older,1
22,football.png,OBJECT,ball,106,nonswitch,Dual,1,1090.4,Older,1
22,pen.png,OBJECT,pen,6,SingleNaming,SingleA,1,1096.5,Older,1
22,chair.png,OBJECT,chair,25,nonswitch,Dual,1,1099,Older,1
22,needle.png,OBJECT,needle,20,nonswitch,Dual,3,1100.2,Older,0
22,pen.png,OBJECT,pen,38,SingleNaming,SingleB,1,1105.1,Older,1
22,kettle.png,OBJECT,kettle,13,SingleNaming,SingleA,1,1111.5,Older,1
22,axe.png,OBJECT,axe,145,switch,Dual,1,1133.2,Older,1
22,book.png,OBJECT,book,132,switch,Dual,1,1134.9,Older,1
22,pen.png,OBJECT,pen,125,nonswitch,Dual,1,1143.6,Older,1
22,scissors.png,OBJECT,scissors,65,switch,Dual,1,1155.3,Older,1
22,bell.png,OBJECT,bell,36,SingleNaming,SingleB,1,1164.8,Older,1
22,scissors.png,OBJECT,scissors,126,nonswitch,Dual,3,1171.7,Older,0
22,razor.png,OBJECT,razor,34,SingleNaming,SingleB,1,1173.3,Older,1
22,glass.png,OBJECT,glass,117,nonswitch,Dual,1,1173.3,Older,1
22,book.png,OBJECT,book,35,switch,Dual,1,1173.4,Older,1
22,needle.png,OBJECT,needle,9,SingleNaming,SingleA,1,1198.9,Older,1
22,needle.png,OBJECT,needle,133,nonswitch,Dual,1,1203.7,Older,1
22,shovel.png,OBJECT,shovel,12,SingleNaming,SingleA,1,1228.8,Older,1
22,keyboard.png,OBJECT,keyboard,28,SingleNaming,SingleB,1,1237.3,Older,1
22,scissors.png,OBJECT,scissors,129,switch,Dual,1,1255.8,Older,1
22,plane.png,OBJECT,plane,53,nonswitch,Dual,1,1258.9,Older,1
22,scissors.png,OBJECT,scissors,37,nonswitch,Dual,1,1262.9,Older,1
22,book.png,OBJECT,book,39,SingleNaming,SingleB,1,1267.2,Older,1
22,kettle.png,OBJECT,kettle,76,switch,Dual,1,1275.7,Older,1
22,football.png,OBJECT,ball,14,switch,Dual,1,1292.8,Older,1
22,needle.png,OBJECT,needle,8,switch,Dual,1,1297.1,Older,1
22,axe.png,OBJECT,axe,26,nonswitch,Dual,1,1297.1,Older,1
22,axe.png,OBJECT,axe,101,nonswitch,Dual,1,1318.4,Older,1
22,ladder.png,OBJECT,ladder,29,switch,Dual,1,1326.9,Older,1
22,book.png,OBJECT,book,150,nonswitch,Dual,1,1335.5,Older,1
22,shovel.png,OBJECT,shovel,4,nonswitch,Dual,1,1339.7,Older,1
22,pipe.png,OBJECT,pipe,24,nonswitch,Dual,1,1344,Older,1
22,bed.png,OBJECT,bed,110,nonswitch,Dual,1,1344.5,Older,1
22,pen.png,OBJECT,pen,33,switch,Dual,1,1348.3,Older,1
22,car.png,OBJECT,car,103,switch,Dual,1,1359.4,Older,1
22,plane.png,OBJECT,plane,20,SingleNaming,SingleA,1,1361.1,Older,1
22,glass.png,OBJECT,glass,152,switch,Dual,1,1378.1,Older,1
22,razor.png,OBJECT,razor,70,nonswitch,Dual,1,1395.2,Older,1
22,pipe.png,OBJECT,pipe,137,switch,Dual,1,1395.8,Older,1
22,pool.png,OBJECT,pool,4,SingleNaming,SingleA,1,1399.5,Older,1
22,chair.png,OBJECT,chair,124,switch,Dual,1,1403.7,Older,1
22,car.png,OBJECT,car,42,nonswitch,Dual,1,1411.1,Older,1
22,axe.png,OBJECT,axe,52,switch,Dual,1,1437.9,Older,1
22,ladder.png,OBJECT,ladder,115,switch,Dual,1,1459.2,Older,1
22,dart.png,OBJECT,dart,1,SingleNaming,SingleA,1,1463.5,Older,1
22,football.png,OBJECT,ball,121,X,Dual,7,1463.5,Older,1
22,dart.png,OBJECT,dart,40,SingleNaming,SingleB,1,1472,Older,1
22,bell.png,OBJECT,bell,94,switch,Dual,1,1480.3,Older,1
22,kettle.png,OBJECT,kettle,45,nonswitch,Dual,1,1495.3,Older,1
22,pool.png,OBJECT,pool,149,switch,Dual,1,1497.6,Older,1
22,chair.png,OBJECT,chair,85,nonswitch,Dual,1,1510.4,Older,1
22,razor.png,OBJECT,razor,99,switch,Dual,1,1510.4,Older,1
22,football.png,OBJECT,ball,2,SingleNaming,SingleA,1,1514.7,Older,1
22,plane.png,OBJECT,plane,156,switch,Dual,1,1514.7,Older,1
22,bell.png,OBJECT,bell,15,nonswitch,Dual,1,1540.3,Older,1
22,shovel.png,OBJECT,shovel,109,switch,Dual,1,1557.3,Older,1
22,pipe.png,OBJECT,pipe,95,nonswitch,Dual,1,1565.9,Older,1
22,book.png,OBJECT,book,30,nonswitch,Dual,1,1587.2,Older,1
22,bell.png,OBJECT,bell,116,nonswitch,Dual,1,1590.1,Older,1
22,bed.png,OBJECT,bed,139,switch,Dual,1,1591.6,Older,1
22,pool.png,OBJECT,pool,36,nonswitch,Dual,1,1608.5,Older,1
22,ladder.png,OBJECT,ladder,60,nonswitch,Dual,1,1629.9,Older,1
22,pen.png,OBJECT,pen,91,switch,Dual,1,1655.5,Older,1
22,pipe.png,OBJECT,pipe,15,SingleNaming,SingleA,1,1672.5,Older,1
22,plane.png,OBJECT,plane,44,switch,Dual,1,1689.6,Older,1
22,car.png,OBJECT,car,84,nonswitch,Dual,1,1732.3,Older,1
22,razor.png,OBJECT,razor,157,nonswitch,Dual,1,1732.3,Older,1
22,keyboard.png,OBJECT,keyboard,3,SingleNaming,SingleA,1,1740.8,Older,1
22,pipe.png,OBJECT,pipe,11,switch,Dual,1,1745.1,Older,1
22,keyboard.png,OBJECT,keyboard,83,switch,Dual,1,1745.1,Older,1
22,razor.png,OBJECT,razor,57,switch,Dual,1,1749.3,Older,1
22,glass.png,OBJECT,glass,21,nonswitch,Dual,7,1762.1,Older,1
22,dart.png,OBJECT,dart,77,nonswitch,Dual,1,1766.4,Older,1
22,shovel.png,OBJECT,shovel,80,switch,Dual,1,1804.8,Older,1
22,bell.png,OBJECT,bell,59,switch,Dual,1,1847.5,Older,1
22,dart.png,OBJECT,dart,88,switch,Dual,1,1851.7,Older,1
22,kettle.png,OBJECT,kettle,105,nonswitch,Dual,1,1868.8,Older,1
22,keyboard.png,OBJECT,keyboard,23,switch,Dual,1,1894.4,Older,1
22,pipe.png,OBJECT,pipe,21,SingleNaming,SingleB,1,1898.7,Older,1
22,shovel.png,OBJECT,shovel,134,nonswitch,Dual,1,1898.7,Older,1
22,bed.png,OBJECT,bed,54,nonswitch,Dual,1,1932.8,Older,1
22,plane.png,OBJECT,plane,104,nonswitch,Dual,1,1975.5,Older,1
22,dart.png,OBJECT,dart,69,switch,Dual,7,1975.5,Older,1
22,glass.png,OBJECT,glass,41,X,Dual,7,1988.3,Older,1
22,pen.png,OBJECT,pen,46,nonswitch,Dual,1,2018.1,Older,1
22,ladder.png,OBJECT,ladder,100,nonswitch,Dual,1,2039.5,Older,1
22,needle.png,OBJECT,needle,113,switch,Dual,7,2069.3,Older,1
22,dart.png,OBJECT,dart,122,nonswitch,Dual,1,2099.2,Older,1
22,pool.png,OBJECT,pool,140,nonswitch,Dual,1,2180.3,Older,1
22,pool.png,OBJECT,pool,49,switch,Dual,1,2628.3,Older,1
22,keyboard.png,OBJECT,keyboard,73,nonswitch,Dual,1,2666.7,Older,1
22,keyboard.png,OBJECT,keyboard,153,nonswitch,Dual,1,2730.7,Older,1
22,bed.png,OBJECT,bed,72,switch,Dual,1,2743.5,Older,1
23,kettle.png,ACTION,boil,25,SingleNaming,SingleA,1,861.1,Older,1
23,chair.png,ACTION,sit,23,SingleNaming,SingleA,1,902.7,Older,1
23,football.png,ACTION,kick,8,SingleNaming,SingleB,1,979,Older,1
23,pipe.png,ACTION,smoke,28,SingleNaming,SingleA,1,1006.7,Older,1
23,bell.png,ACTION,ring,24,SingleNaming,SingleA,1,1030.2,Older,1
23,book.png,ACTION,read,17,SingleNaming,SingleB,1,1052.5,Older,1
23,scissors.png,ACTION,cut,10,SingleNaming,SingleB,1,1053.8,Older,1
23,plane.png,ACTION,fly,13,SingleNaming,SingleB,1,1082.4,Older,1
23,plane.png,ACTION,fly,33,SingleNaming,SingleA,1,1110.2,Older,1
23,ladder.png,ACTION,climb,26,SingleNaming,SingleA,1,1132.5,Older,1
23,axe.png,ACTION,chop,22,SingleNaming,SingleA,1,1135.6,Older,1
23,plane.png,ACTION,fly,7,nonswitch,Dual,1,1145.2,Older,1
23,shovel.png,ACTION,dig,20,SingleNaming,SingleB,1,1148.2,Older,1
23,football.png,ACTION,kick,151,switch,Dual,1,1154.8,Older,1
23,football.png,ACTION,kick,35,SingleNaming,SingleA,1,1159,Older,1
23,bell.png,ACTION,ring,19,SingleNaming,SingleB,1,1164.8,Older,1
23,book.png,ACTION,read,37,SingleNaming,SingleA,1,1175.2,Older,1
23,pen.png,ACTION,write,9,SingleNaming,SingleB,1,1186.6,Older,1
23,football.png,ACTION,kick,55,switch,Dual,1,1198.9,Older,1
23,glass.png,ACTION,drink,14,SingleNaming,SingleB,1,1200.2,Older,1
23,keyboard.png,ACTION,type,27,SingleNaming,SingleA,1,1200.4,Older,1
23,needle.png,ACTION,sew,16,SingleNaming,SingleB,1,1201,Older,1
23,plane.png,ACTION,fly,130,switch,Dual,1,1211.9,Older,1
23,pool.png,ACTION,swim,11,SingleNaming,SingleB,1,1216.5,Older,1
23,keyboard.png,ACTION,type,2,nonswitch,Dual,1,1231.8,Older,1
23,pen.png,ACTION,write,29,SingleNaming,SingleA,1,1236.4,Older,1
23,pool.png,ACTION,swim,31,SingleNaming,SingleA,1,1240.2,Older,1
23,glass.png,ACTION,drink,135,switch,Dual,1,1240.6,Older,1
23,bell.png,ACTION,ring,64,nonswitch,Dual,1,1250.6,Older,1
23,book.png,ACTION,read,47,switch,Dual,1,1264.6,Older,1
23,pipe.png,ACTION,smoke,17,nonswitch,Dual,1,1302.5,Older,1
23,bed.png,ACTION,sleep,38,SingleNaming,SingleA,1,1312.1,Older,1
23,keyboard.png,ACTION,type,7,SingleNaming,SingleB,1,1324.2,Older,1
23,dart.png,ACTION,throw,36,SingleNaming,SingleA,1,1326.8,Older,1
23,dart.png,ACTION,throw,4,SingleNaming,SingleB,1,1328.7,Older,1
23,car.png,ACTION,drive,32,SingleNaming,SingleA,1,1331,Older,1
23,car.png,ACTION,drive,12,SingleNaming,SingleB,1,1343.7,Older,1
23,ladder.png,ACTION,climb,15,SingleNaming,SingleB,1,1356.8,Older,1
23,plane.png,ACTION,fly,58,switch,Dual,1,1365.7,Older,1
23,book.png,ACTION,read,87,nonswitch,Dual,1,1367.4,Older,1
23,scissors.png,ACTION,cut,30,SingleNaming,SingleA,1,1369.8,Older,1
23,bed.png,ACTION,sleep,82,nonswitch,Dual,1,1369.9,Older,1
23,book.png,ACTION,read,28,nonswitch,Dual,1,1382.2,Older,1
23,chair.png,ACTION,sit,144,nonswitch,Dual,1,1403,Older,1
23,plane.png,ACTION,fly,147,nonswitch,Dual,1,1406.9,Older,1
23,pool.png,ACTION,swim,138,switch,Dual,1,1412.6,Older,1
23,ladder.png,ACTION,climb,102,switch,Dual,1,1415.3,Older,1
23,kettle.png,ACTION,boil,5,SingleNaming,SingleB,1,1440,Older,1
23,glass.png,ACTION,drink,34,SingleNaming,SingleA,1,1463.5,Older,1
23,ladder.png,ACTION,climb,142,nonswitch,Dual,1,1472.6,Older,1
23,ladder.png,ACTION,climb,79,nonswitch,Dual,1,1502.9,Older,1
23,car.png,ACTION,drive,90,nonswitch,Dual,1,1503.9,Older,1
23,needle.png,ACTION,sew,40,nonswitch,Dual,1,1516.7,Older,1
23,glass.png,ACTION,drink,10,nonswitch,Dual,1,1522,Older,1
23,car.png,ACTION,drive,75,nonswitch,Dual,1,1524.3,Older,1
23,glass.png,ACTION,drink,16,switch,Dual,1,1538.1,Older,1
23,axe.png,ACTION,chop,2,SingleNaming,SingleB,1,1543.5,Older,1
23,shovel.png,ACTION,dig,118,switch,Dual,1,1552.9,Older,1
23,keyboard.png,ACTION,type,112,nonswitch,Dual,1,1556.5,Older,1
23,razor.png,ACTION,shave,67,nonswitch,Dual,1,1566.9,Older,1
23,keyboard.png,ACTION,type,108,nonswitch,Dual,1,1568.3,Older,1
23,glass.png,ACTION,drink,120,nonswitch,Dual,1,1582.6,Older,1
23,pipe.png,ACTION,smoke,89,switch,Dual,1,1589.1,Older,1
23,chair.png,ACTION,sit,9,switch,Dual,1,1596.6,Older,1
23,shovel.png,ACTION,dig,40,SingleNaming,SingleA,1,1597,Older,1
23,football.png,ACTION,kick,148,nonswitch,Dual,1,1597,Older,1
23,pool.png,ACTION,swim,98,nonswitch,Dual,1,1605.8,Older,1
23,book.png,ACTION,read,123,switch,Dual,1,1632.4,Older,1
23,bed.png,ACTION,sleep,18,SingleNaming,SingleB,1,1633.5,Older,1
23,kettle.png,ACTION,boil,62,nonswitch,Dual,1,1667.7,Older,1
23,keyboard.png,ACTION,type,97,nonswitch,Dual,1,1671.7,Older,1
23,pool.png,ACTION,swim,43,switch,Dual,1,1689.2,Older,1
23,bell.png,ACTION,ring,22,switch,Dual,1,1713.9,Older,1
23,chair.png,ACTION,sit,3,SingleNaming,SingleB,1,1718.1,Older,1
23,pen.png,ACTION,write,27,switch,Dual,1,1744.2,Older,1
23,dart.png,ACTION,throw,63,nonswitch,Dual,1,1750,Older,1
23,bed.png,ACTION,sleep,78,switch,Dual,1,1777.4,Older,1
23,axe.png,ACTION,chop,127,switch,Dual,1,1797.1,Older,1
23,pipe.png,ACTION,smoke,159,nonswitch,Dual,1,1805.4,Older,1
23,scissors.png,ACTION,cut,6,switch,Dual,1,1822.1,Older,1
23,bell.png,ACTION,ring,68,nonswitch,Dual,1,1823.8,Older,1
23,razor.png,ACTION,shave,39,SingleNaming,SingleA,1,1838.7,Older,1
23,razor.png,ACTION,shave,6,SingleNaming,SingleB,1,1840.3,Older,1
23,dart.png,ACTION,throw,119,nonswitch,Dual,1,1841.9,Older,1
23,dart.png,ACTION,throw,38,switch,Dual,1,1847,Older,1
23,pen.png,ACTION,write,86,switch,Dual,1,1863.7,Older,1
23,needle.png,ACTION,sew,34,switch,Dual,1,1870.9,Older,1
23,shovel.png,ACTION,dig,71,switch,Dual,1,1930.5,Older,1
23,car.png,ACTION,drive,61,switch,Dual,1,1960.3,Older,1
23,kettle.png,ACTION,boil,1,X,Dual,7,1974.1,Older,1
23,bed.png,ACTION,sleep,13,nonswitch,Dual,1,1999.2,Older,1
23,car.png,ACTION,drive,107,switch,Dual,1,2017.6,Older,1
23,pipe.png,ACTION,smoke,66,switch,Dual,1,2023.1,Older,1
23,needle.png,ACTION,sew,141,switch,Dual,1,2033.3,Older,1
23,chair.png,ACTION,sit,92,switch,Dual,1,2034,Older,1
23,bell.png,ACTION,ring,146,switch,Dual,1,2039.1,Older,1
23,pipe.png,ACTION,smoke,1,SingleNaming,SingleB,1,2041.3,Older,1
23,pool.png,ACTION,swim,39,nonswitch,Dual,1,2046,Older,1
23,needle.png,ACTION,sew,74,switch,Dual,1,2054.9,Older,1
23,scissors.png,ACTION,cut,154,switch,Dual,1,2064.4,Older,1
23,scissors.png,ACTION,cut,131,nonswitch,Dual,1,2080,Older,1
23,shovel.png,ACTION,dig,96,switch,Dual,1,2089.1,Older,1
23,ladder.png,ACTION,climb,12,switch,Dual,1,2142.9,Older,1
23,scissors.png,ACTION,cut,93,nonswitch,Dual,1,2200.7,Older,1
23,pen.png,ACTION,write,143,nonswitch,Dual,1,2237.8,Older,1
23,axe.png,ACTION,chop,128,nonswitch,Dual,1,2269.1,Older,1
23,razor.png,ACTION,shave,50,switch,Dual,1,2271.4,Older,1
23,dart.png,ACTION,throw,158,switch,Dual,1,2286,Older,1
23,kettle.png,ACTION,boil,81,X,Dual,7,2308.8,Older,1
23,bed.png,ACTION,sleep,114,switch,Dual,1,2334.6,Older,1
23,football.png,ACTION,kick,48,nonswitch,Dual,1,2375.4,Older,1
23,axe.png,ACTION,chop,56,nonswitch,Dual,1,2379.4,Older,1
23,razor.png,ACTION,shave,111,switch,Dual,1,2416.9,Older,1
23,shovel.png,ACTION,dig,51,nonswitch,Dual,1,2465.5,Older,1
23,pen.png,ACTION,write,18,nonswitch,Dual,1,2495.5,Older,1
23,needle.png,ACTION,sew,21,SingleNaming,SingleA,2,2568.5,Older,0
23,chair.png,ACTION,sit,32,nonswitch,Dual,1,2629.6,Older,1
23,razor.png,ACTION,shave,136,nonswitch,Dual,1,2722.8,Older,1
23,axe.png,ACTION,chop,31,switch,Dual,2,3128.3,Older,0
23,kettle.png,ACTION,boil,155,nonswitch,Dual,0,,Older,0
23,pool.png,OBJECT,pool,4,SingleNaming,SingleA,1,733.6,Older,1
23,chair.png,OBJECT,chair,8,SingleNaming,SingleA,1,822,Older,1
23,pen.png,OBJECT,pen,38,SingleNaming,SingleB,1,877.8,Older,1
23,dart.png,OBJECT,dart,1,SingleNaming,SingleA,1,885.2,Older,1
23,book.png,OBJECT,book,39,SingleNaming,SingleB,1,919.5,Older,1
23,kettle.png,OBJECT,kettle,13,SingleNaming,SingleA,1,923.4,Older,1
23,bell.png,OBJECT,bell,17,SingleNaming,SingleA,1,933.6,Older,1
23,book.png,OBJECT,book,5,SingleNaming,SingleA,1,956.8,Older,1
23,pipe.png,OBJECT,pipe,15,SingleNaming,SingleA,1,972.1,Older,1
23,keyboard.png,OBJECT,keyboard,3,SingleNaming,SingleA,1,1015,Older,1
23,scissors.png,OBJECT,scissors,18,SingleNaming,SingleA,1,1024.2,Older,1
23,pipe.png,OBJECT,pipe,21,SingleNaming,SingleB,1,1029.2,Older,1
23,axe.png,OBJECT,axe,11,SingleNaming,SingleA,1,1055.9,Older,1
23,axe.png,OBJECT,axe,25,SingleNaming,SingleB,1,1058.8,Older,1
23,chair.png,OBJECT,chair,37,SingleNaming,SingleB,1,1060.8,Older,1
23,dart.png,OBJECT,dart,40,SingleNaming,SingleB,1,1064.8,Older,1
23,car.png,OBJECT,car,10,SingleNaming,SingleA,1,1072.3,Older,1
23,bed.png,OBJECT,bed,7,SingleNaming,SingleA,1,1085.8,Older,1
23,bed.png,OBJECT,bed,32,SingleNaming,SingleB,1,1106.1,Older,1
23,scissors.png,OBJECT,scissors,24,SingleNaming,SingleB,1,1106.6,Older,1
23,ladder.png,OBJECT,ladder,19,SingleNaming,SingleA,1,1107.4,Older,1
23,razor.png,OBJECT,razor,16,SingleNaming,SingleA,1,1109.3,Older,1
23,car.png,OBJECT,car,22,SingleNaming,SingleB,1,1111.6,Older,1
23,kettle.png,OBJECT,kettle,31,SingleNaming,SingleB,1,1147.1,Older,1
23,bell.png,OBJECT,bell,36,SingleNaming,SingleB,1,1148.2,Older,1
23,football.png,OBJECT,ball,33,SingleNaming,SingleB,1,1162.7,Older,1
23,shovel.png,OBJECT,shovel,12,SingleNaming,SingleA,1,1166.3,Older,1
23,pen.png,OBJECT,pen,125,nonswitch,Dual,1,1185.6,Older,1
23,razor.png,OBJECT,razor,34,SingleNaming,SingleB,1,1194.3,Older,1
23,glass.png,OBJECT,glass,152,switch,Dual,1,1198.1,Older,1
23,ladder.png,OBJECT,ladder,30,SingleNaming,SingleB,1,1198.8,Older,1
23,glass.png,OBJECT,glass,14,SingleNaming,SingleA,1,1216,Older,1
23,kettle.png,OBJECT,kettle,76,switch,Dual,1,1268.8,Older,1
23,pen.png,OBJECT,pen,6,SingleNaming,SingleA,1,1279.5,Older,1
23,axe.png,OBJECT,axe,101,nonswitch,Dual,1,1354.3,Older,1
23,football.png,OBJECT,ball,106,nonswitch,Dual,1,1381.9,Older,1
23,shovel.png,OBJECT,shovel,29,SingleNaming,SingleB,1,1389.4,Older,1
23,pipe.png,OBJECT,pipe,24,nonswitch,Dual,1,1389.9,Older,1
23,glass.png,OBJECT,glass,23,SingleNaming,SingleB,1,1392.2,Older,1
23,ladder.png,OBJECT,ladder,60,nonswitch,Dual,1,1398.2,Older,1
23,shovel.png,OBJECT,shovel,134,nonswitch,Dual,7,1412,Older,1
23,football.png,OBJECT,ball,2,SingleNaming,SingleA,1,1439.4,Older,1
23,glass.png,OBJECT,glass,117,nonswitch,Dual,1,1455.5,Older,1
23,book.png,OBJECT,book,35,switch,Dual,1,1461,Older,1
23,pen.png,OBJECT,pen,46,nonswitch,Dual,1,1495.1,Older,1
23,needle.png,OBJECT,needle,9,SingleNaming,SingleA,1,1501.5,Older,1
23,axe.png,OBJECT,axe,26,nonswitch,Dual,1,1523.2,Older,1
23,needle.png,OBJECT,needle,8,switch,Dual,1,1547.7,Older,1
23,dart.png,OBJECT,dart,88,switch,Dual,1,1567,Older,1
23,kettle.png,OBJECT,kettle,45,nonswitch,Dual,1,1605.5,Older,1
23,ladder.png,OBJECT,ladder,29,switch,Dual,1,1609,Older,1
23,chair.png,OBJECT,chair,19,switch,Dual,1,1609.9,Older,1
23,ladder.png,OBJECT,ladder,115,switch,Dual,1,1617.5,Older,1
23,plane.png,OBJECT,plane,104,nonswitch,Dual,1,1626.6,Older,1
23,razor.png,OBJECT,razor,57,switch,Dual,1,1633.4,Older,1
23,needle.png,OBJECT,needle,27,SingleNaming,SingleB,1,1634.8,Older,1
23,scissors.png,OBJECT,scissors,129,switch,Dual,1,1639,Older,1
23,razor.png,OBJECT,razor,99,switch,Dual,1,1640.1,Older,1
23,keyboard.png,OBJECT,keyboard,73,nonswitch,Dual,1,1650.4,Older,1
23,chair.png,OBJECT,chair,25,nonswitch,Dual,1,1651.5,Older,1
23,keyboard.png,OBJECT,keyboard,23,switch,Dual,1,1655.3,Older,1
23,chair.png,OBJECT,chair,124,switch,Dual,1,1655.6,Older,1
